pair,date,direction,bucket,ribbon_status,rib_against,rib_strongly_against,w_d_conflict,w_sig,d_sig,status,gross_pips,net_pips,days_held
GBP/CAD,2025-12-16,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,21.4,20.5,6.0
GBP/CAD,2025-12-16,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-21.4,-31.4,6.0
GBP/CAD,2025-12-17,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,52.9,52.0,6.0
GBP/CAD,2025-12-17,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-52.9,-62.9,6.0
GBP/CAD,2025-12-18,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,58.5,57.6,6.0
GBP/CAD,2025-12-18,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-58.5,-68.5,6.0
GBP/CAD,2025-12-19,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,25.6,25.5,7.0
GBP/CAD,2025-12-19,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-25.6,-36.3,7.0
GBP/CAD,2025-12-22,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,2.7,2.6,7.0
GBP/CAD,2025-12-22,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-2.7,-13.4,7.0
GBP/CAD,2025-12-23,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-31.4,-31.5,7.0
GBP/CAD,2025-12-23,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,31.4,20.6,7.0
GBP/CAD,2025-12-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-105.1,7.0
GBP/CAD,2025-12-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,53.4,42.7,7.0
GBP/CAD,2025-12-26,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,11.0,10.9,7.0
GBP/CAD,2025-12-26,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-11.0,-21.7,7.0
GBP/CAD,2025-12-29,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,25.8,25.7,7.0
GBP/CAD,2025-12-29,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-110.7,7.0
GBP/CAD,2025-12-30,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-104.7,1.0
GBP/CAD,2025-12-30,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-110.0,6.0
GBP/CAD,2025-12-31,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,200.0,199.1,6.0
GBP/CAD,2025-12-31,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-109.2,5.0
GBP/CAD,2026-01-02,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,171.2,170.4,6.0
GBP/CAD,2026-01-02,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-107.7,3.0
GBP/CAD,2026-01-05,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,155.2,152.8,4.0
GBP/CAD,2026-01-05,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-111.2,1.0
GBP/CAD,2026-01-06,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-3.2,-4.0,6.0
GBP/CAD,2026-01-06,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,3.2,-6.8,6.0
GBP/CAD,2026-01-07,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,31.8,31.0,6.0
GBP/CAD,2026-01-07,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-31.8,-41.8,6.0
GBP/CAD,2026-01-08,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-5.0,-5.8,6.0
GBP/CAD,2026-01-08,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,5.0,-5.1,6.0
GBP/CAD,2026-01-09,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,34.6,33.8,6.0
GBP/CAD,2026-01-09,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-34.6,-44.6,6.0
GBP/CAD,2026-01-12,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-51.4,-53.8,4.0
GBP/CAD,2026-01-12,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,51.4,42.9,4.0
GBP/CAD,2026-01-13,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-100.0,-103.1,3.0
GBP/CAD,2026-01-13,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,54.2,44.2,6.0
GBP/CAD,2026-01-14,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,EXPIRED,-26.1,-26.9,6.0
GBP/CAD,2026-01-14,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,26.1,16.0,6.0
GBP/CAD,2026-01-15,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-95.0,-95.8,6.0
GBP/CAD,2026-01-15,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,74.9,64.9,6.0
GBP/CAD,2026-01-16,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-12.1,-12.9,6.0
GBP/CAD,2026-01-16,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,12.1,2.1,6.0
GBP/CAD,2026-01-19,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,LOSS,-90.0,-93.9,2.0
GBP/CAD,2026-01-19,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,EXPIRED,19.4,10.9,4.0
GBP/CAD,2026-01-20,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-90.0,-94.6,1.0
GBP/CAD,2026-01-20,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,LOSS,-90.0,-100.0,6.0
GBP/CAD,2026-01-21,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,180.0,178.4,5.0
GBP/CAD,2026-01-21,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-90.0,-99.2,5.0
GBP/CAD,2026-01-22,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,190.0,187.6,4.0
GBP/CAD,2026-01-22,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-101.2,1.0
GBP/CAD,2026-01-23,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,190.0,187.6,4.0
GBP/CAD,2026-01-23,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-102.7,3.0
GBP/CAD,2026-01-26,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,LOSS,-100.0,-102.3,4.0
GBP/CAD,2026-01-26,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,EXPIRED,92.0,83.5,4.0
GBP/CAD,2026-01-27,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,LOSS,-100.0,-104.7,1.0
GBP/CAD,2026-01-27,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,EXPIRED,104.1,94.1,6.0
GBP/CAD,2026-01-28,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,LOSS,-100.0,-104.7,1.0
GBP/CAD,2026-01-28,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,WIN,200.0,193.0,2.0
GBP/CAD,2026-01-29,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-109.6,1.0
GBP/CAD,2026-01-29,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,32.6,22.6,6.0
GBP/CAD,2026-01-30,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-110.0,-110.8,6.0
GBP/CAD,2026-01-30,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,LOSS,-110.0,-119.2,5.0
GBP/CAD,2026-02-02,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-108.1,3.0
GBP/CAD,2026-02-02,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,110.7,102.2,4.0
GBP/CAD,2026-02-03,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,LOSS,-105.0,-108.9,2.0
GBP/CAD,2026-02-03,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,EXPIRED,105.6,95.6,6.0
GBP/CAD,2026-02-04,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-109.6,1.0
GBP/CAD,2026-02-04,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,123.2,113.2,6.0
GBP/CAD,2026-02-05,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-110.0,-114.6,1.0
GBP/CAD,2026-02-05,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,173.5,163.5,6.0
GBP/CAD,2026-02-06,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,BUY,EXPIRED,-46.7,-47.6,6.0
GBP/CAD,2026-02-06,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,BUY,EXPIRED,46.7,36.7,6.0
GBP/CAD,2026-02-09,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-108.9,2.0
GBP/CAD,2026-02-09,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,52.5,44.0,4.0
GBP/CAD,2026-02-10,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,26.4,25.6,6.0
GBP/CAD,2026-02-10,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-26.4,-36.4,6.0
GBP/CAD,2026-02-11,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,105.6,104.7,6.0
GBP/CAD,2026-02-11,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-110.0,-119.2,5.0
GBP/CAD,2026-02-12,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,5.8,4.9,6.0
GBP/CAD,2026-02-12,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-5.8,-15.8,6.0
GBP/CAD,2026-02-13,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-105.8,6.0
GBP/CAD,2026-02-13,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,52.1,42.1,6.0
GBP/CAD,2026-02-16,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-104.7,1.0
GBP/CAD,2026-02-16,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,161.2,152.7,4.0
GBP/CAD,2026-02-17,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-105.0,-108.9,2.0
GBP/CAD,2026-02-17,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,111.9,101.9,6.0
GBP/CAD,2026-02-18,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-100.0,-104.7,1.0
GBP/CAD,2026-02-18,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,18.4,8.4,6.0
GBP/CAD,2026-02-19,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,5.5,4.6,6.0
GBP/CAD,2026-02-19,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-5.5,-15.5,6.0
GBP/CAD,2026-02-20,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,117.3,116.4,6.0
GBP/CAD,2026-02-20,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-100.0,-108.5,4.0
GBP/CAD,2026-02-23,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-102.4,4.0
GBP/CAD,2026-02-23,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,20.4,11.9,4.0
GBP/CAD,2026-02-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-100.0,-103.1,3.0
GBP/CAD,2026-02-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,200.0,190.0,6.0
GBP/CAD,2026-02-25,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-98.9,2.0
GBP/CAD,2026-02-25,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,190.0,180.8,5.0
GBP/CAD,2026-02-26,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-99.7,1.0
GBP/CAD,2026-02-26,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,190.0,183.8,1.0
GBP/CAD,2026-02-27,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-105.0,-108.1,3.0
GBP/CAD,2026-02-27,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,WIN,210.0,202.3,3.0
GBP/CAD,2026-03-02,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-110.0,-114.7,1.0
GBP/CAD,2026-03-02,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,63.9,55.5,4.0
GBP/CAD,2026-03-03,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-115.0,-118.9,2.0
GBP/CAD,2026-03-03,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,WIN,230.0,220.1,6.0
GBP/CAD,2026-03-04,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-115.0,-116.7,5.0
GBP/CAD,2026-03-04,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,WIN,230.0,220.8,5.0
GBP/CAD,2026-03-05,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-110.0,-112.4,4.0
GBP/CAD,2026-03-05,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,WIN,220.0,211.6,4.0
GBP/CAD,2026-03-06,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,LOSS,-110.0,-113.2,3.0
GBP/CAD,2026-03-06,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,WIN,220.0,212.3,3.0
GBP/CAD,2026-03-09,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,113.6,111.2,4.0
GBP/CAD,2026-03-09,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-120.0,-126.2,1.0
GBP/CAD,2026-03-10,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,LOSS,-125.0,-128.2,3.0
GBP/CAD,2026-03-10,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,75.8,65.9,6.0
GBP/CAD,2026-03-11,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,-1.7,-2.6,6.0
GBP/CAD,2026-03-11,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,1.7,-8.2,6.0
GBP/CAD,2026-03-12,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,84.0,83.1,6.0
GBP/CAD,2026-03-12,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-115.0,-124.9,6.0
GBP/CAD,2026-03-13,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,9.6,8.7,6.0
GBP/CAD,2026-03-13,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-115.0,-124.2,5.0
GBP/CAD,2026-03-16,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,220.0,217.6,4.0
GBP/CAD,2026-03-16,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-110.0,-116.2,1.0
GBP/CAD,2026-03-17,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,55.4,54.5,6.0
GBP/CAD,2026-03-17,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-115.0,-121.9,2.0
GBP/CAD,2026-03-18,BUY,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,143.7,142.8,6.0
GBP/CAD,2026-03-18,SELL,clean,CONVERGING,False,False,False,BUY,NEUTRAL,LOSS,-115.0,-121.9,2.0
GBP/CAD,2026-03-19,BUY,clean,CONVERGING,False,False,False,BUY,BUY,WIN,240.0,238.3,5.0
GBP/CAD,2026-03-19,SELL,clean,CONVERGING,False,False,False,BUY,BUY,LOSS,-120.0,-126.2,1.0
GBP/CAD,2026-03-20,BUY,clean,CONVERGING,False,False,False,NEUTRAL,SELL,LOSS,-125.0,-128.1,3.0
GBP/CAD,2026-03-20,SELL,clean,CONVERGING,False,False,False,NEUTRAL,SELL,EXPIRED,-19.3,-29.3,6.0
GBP/CAD,2026-03-23,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,191.3,188.9,4.0
GBP/CAD,2026-03-23,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-135.0,-141.2,1.0
GBP/CAD,2026-03-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-32.1,-33.0,6.0
GBP/CAD,2026-03-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,32.1,22.1,6.0
GBP/CAD,2026-03-25,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,SELL,EXPIRED,-107.4,-108.3,6.0
GBP/CAD,2026-03-25,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,SELL,EXPIRED,107.4,97.4,6.0
GBP/CAD,2026-03-26,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,SELL,EXPIRED,-53.4,-54.3,6.0
GBP/CAD,2026-03-26,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,SELL,EXPIRED,53.4,43.4,6.0
GBP/CAD,2026-03-27,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-125.0,-127.4,4.0
GBP/CAD,2026-03-27,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,11.8,1.8,6.0
GBP/CAD,2026-03-30,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,11.3,8.9,4.0
GBP/CAD,2026-03-30,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-11.3,-19.7,4.0
GBP/CAD,2026-03-31,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,42.0,41.1,6.0
GBP/CAD,2026-03-31,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-125.0,-131.2,1.0
GBP/CAD,2026-04-01,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,1.7,0.8,6.0
GBP/CAD,2026-04-01,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-1.7,-11.7,6.0
GBP/CAD,2026-04-02,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,94.9,94.0,6.0
GBP/CAD,2026-04-02,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-130.0,-140.0,6.0
GBP/CAD,2026-04-03,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,250.0,248.4,5.0
GBP/CAD,2026-04-03,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-125.0,-134.2,5.0
GBP/CAD,2026-04-06,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,240.0,236.1,2.0
GBP/CAD,2026-04-06,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-120.0,-126.9,2.0
GBP/CAD,2026-04-07,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,240.0,235.3,1.0
GBP/CAD,2026-04-07,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-120.0,-126.2,1.0
GBP/CAD,2026-04-08,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,76.9,76.0,6.0
GBP/CAD,2026-04-08,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-130.0,-140.0,6.0
GBP/CAD,2026-04-09,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,139.8,139.0,6.0
GBP/CAD,2026-04-09,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-125.0,-134.2,5.0
GBP/CAD,2026-04-10,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,72.0,71.2,6.0
GBP/CAD,2026-04-10,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-120.0,-128.5,4.0
GBP/CAD,2026-04-13,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-54.0,-56.4,4.0
GBP/CAD,2026-04-13,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,54.0,45.5,4.0
GBP/CAD,2026-04-14,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-115.0,-118.1,3.0
GBP/CAD,2026-04-14,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,147.9,137.9,6.0
GBP/CAD,2026-04-15,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-110.0,-114.6,1.0
GBP/CAD,2026-04-15,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,220.0,210.7,5.0
GBP/CAD,2026-04-16,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-115.0,-119.7,1.0
GBP/CAD,2026-04-16,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,184.5,174.5,6.0
GBP/CAD,2026-04-17,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-77.3,-78.2,6.0
GBP/CAD,2026-04-17,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,77.3,67.3,6.0
GBP/CAD,2026-04-20,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-35.8,-38.2,4.0
GBP/CAD,2026-04-20,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,35.8,27.3,4.0
GBP/CAD,2026-04-21,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,21.7,20.8,6.0
GBP/CAD,2026-04-21,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-21.7,-31.7,6.0
GBP/CAD,2026-04-22,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-7.4,-8.3,6.0
GBP/CAD,2026-04-22,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,7.4,-2.6,6.0
GBP/CAD,2026-04-23,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,45.3,44.4,6.0
GBP/CAD,2026-04-23,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-45.3,-55.3,6.0
GBP/CAD,2026-04-24,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-8.3,-9.2,6.0
GBP/CAD,2026-04-24,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,8.3,-1.7,6.0
GBP/CAD,2026-04-27,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-13.2,-15.6,4.0
GBP/CAD,2026-04-27,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,13.2,4.7,4.0
GBP/CAD,2026-04-28,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,10.9,10.0,6.0
GBP/CAD,2026-04-28,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-10.9,-20.9,6.0
GBP/CAD,2026-04-29,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-64.7,-65.6,6.0
GBP/CAD,2026-04-29,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,64.7,54.7,6.0
GBP/CAD,2026-04-30,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,22.4,21.5,6.0
GBP/CAD,2026-04-30,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-105.0,6.0
GBP/CAD,2026-05-01,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,62.3,61.4,6.0
GBP/CAD,2026-05-01,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-105.0,6.0
GBP/CAD,2026-05-04,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,180.0,177.6,4.0
